PermutationID,R2
1085,-0.3484836589675455
1086,-0.7433966663778255
1087,-0.8576328015066885
1088,-1.2170178336549196
1089,-0.5645329939712087
1090,-0.8746793199951486
1091,-0.7631208068986108
1092,-0.9484537545381331
1093,-0.41770354118734376
1094,-1.1314550359137563
1095,-0.9776863424318407
1096,-0.7058833893808438
1097,-0.979577281289512
1098,-0.983323825573138
1099,-0.9382854199028257
1100,-0.7415426949408075
1101,-0.9042406388216568
1102,-0.651661025399298
1103,-0.917870197215422
1104,-0.9794734792149673
1105,-1.0760334000973333
1106,-0.6885455436750962
1107,-0.8535709995285683
1108,-1.2223207704012453
1109,-1.3902379424752396
1110,-0.8508201298935048
1111,-1.2693136548627715
1112,-0.7041729215912431
1113,-1.203353831287186
1114,-0.4155763032936355
1115,-0.4853022120327073
1116,-1.0701177515735498
1117,-1.0057727058899637
1118,-1.5242448571516243
1119,-0.5574301457295971
1120,-1.0205595368713634
1121,-0.6055222791048838
1122,-0.8155090987047238
1123,-0.8728534047892613
1124,-0.43492195246488863
1125,-1.0109194068009755
1126,-0.9449036632356833
1127,-0.5429574630694389
1128,-0.8218167653305983
1129,-0.9258955310468069
1130,-0.38916796870674086
1131,-1.0551865698737855
1132,-0.5371064783966597
1133,-0.7164890658586551
1134,-0.6471493180090326
1135,-0.6087644267436101
1136,-0.8515255876464849
1137,-0.8466905340448294
1138,-0.27382849787443697
1139,-1.1646700175568707
1140,-1.2005690845970727
1141,-0.16669977262639546
1142,-0.6881248610964172
1143,-0.9810148651898567
1144,-0.8985705995936379
1145,-1.194128727051667
1146,-0.8683954677097512
1147,-0.38010819902326154
1148,-0.8899325497280053
1149,-1.2251310177422545
1150,-1.213048436021137
1151,-0.5174090220146332
1152,-0.9171891874136113
1153,-0.8430811447036066
1154,-1.1420376759398962
1155,-0.7067270877038236
1156,-0.8701586808391453
1157,-0.6944296781659645
1158,-0.4371901660030426
